queue_count,avg_service_time,active_counters,hour_of_day,day_of_week,actual_wait
176,10.6,1,9,1,1741.22
217,10.49,6,17,1,383.0
191,9.95,7,10,1,315.3
182,8.37,1,12,2,1643.94
190,19.06,3,10,0,1225.62
67,10.17,1,10,1,723.72
193,12.3,4,9,5,698.4
197,15.06,7,11,3,467.99
0,3.18,5,9,5,0.0
76,14.73,6,16,6,159.72
65,5.92,1,11,1,346.2
224,10.7,5,11,4,457.26
213,17.54,3,10,4,1232.95
67,7.97,6,9,3,88.79
154,18.19,5,10,6,627.08
252,2.68,5,10,6,107.72
117,5.96,7,11,2,90.61
99,5.7,5,15,4,119.16
241,18.48,2,10,2,2279.49
40,18.07,2,9,2,365.15
214,7.48,4,10,3,394.96
172,2.48,1,10,4,352.2
100,9.24,2,9,5,448.63
80,18.73,1,15,6,1648.37
137,10.21,3,9,1,443.77
160,2.95,5,14,5,100.69
214,14.26,6,17,5,487.4
77,10.78,4,13,5,162.16
195,4.73,5,17,6,180.98
204,16.6,4,16,2,765.3
72,4.84,6,10,2,53.28
148,5.32,4,13,4,205.17
208,2.1,6,13,4,74.23
239,17.36,1,12,5,4279.84
132,10.54,1,9,3,1409.18
233,9.63,3,16,0,623.88
180,3.27,5,13,5,124.92
144,8.01,3,13,5,433.07
197,5.66,1,10,6,1283.97
78,3.74,1,14,6,311.67
151,2.18,5,17,0,56.31
75,3.64,3,9,6,97.38
121,9.67,3,10,0,381.18
230,5.24,6,12,2,191.59
69,8.22,3,15,3,205.81
217,3.06,3,10,6,231.27
235,8.1,1,12,0,1970.28
61,17.5,2,16,5,585.92
189,14.33,6,16,4,439.37
168,10.51,4,15,6,423.52
25,3.81,2,9,5,42.42
212,15.82,2,10,6,1778.41
175,11.62,5,9,2,390.8
215,2.66,3,11,2,147.4
175,19.05,7,11,5,539.88
163,13.6,6,15,6,372.84
124,3.72,7,12,4,70.59
132,11.7,3,15,3,474.81
122,14.87,2,11,3,843.26
50,16.19,2,9,0,428.62
19,19.75,1,14,4,394.45
150,17.5,1,16,1,2504.79
140,18.23,6,16,3,436.45
199,17.14,4,13,0,917.8
168,8.16,6,11,2,189.4
248,6.85,3,12,3,574.13
108,18.14,2,11,1,909.43
222,13.17,4,12,2,625.71
190,14.65,4,16,2,683.59
227,6.97,5,16,6,294.0
215,14.35,3,14,4,867.75
259,18.27,3,17,4,1607.88
158,10.22,5,14,5,342.88
183,3.49,1,16,3,600.01
243,19.11,3,12,1,1450.11
292,10.99,2,17,4,1514.77
112,15.52,5,17,0,377.06
16,12.42,5,14,2,38.02
122,19.09,4,13,0,604.07
176,4.48,4,17,2,217.31
130,8.98,5,10,0,203.75
229,16.88,4,13,2,848.21
125,10.0,3,16,4,416.99
203,16.61,5,12,0,584.36
277,5.8,6,10,3,262.81
95,16.19,6,13,3,255.1
167,18.0,4,14,1,809.98
157,5.65,2,10,1,457.95
95,15.1,1,9,6,1374.88
188,11.86,3,13,5,770.09
168,19.47,4,10,1,952.42
260,13.31,1,16,0,3877.27
192,12.74,1,10,2,2191.01
174,4.08,7,15,5,96.71
70,14.22,1,14,1,1036.89
35,11.7,4,14,4,103.81
197,8.61,6,13,3,299.49
104,14.98,6,12,3,266.75
118,10.27,6,12,4,183.96
193,8.54,1,9,3,1587.71
203,4.15,2,11,0,376.9
13,19.06,6,9,6,45.94
55,14.44,4,9,4,191.61
237,15.99,3,16,6,1161.12
245,11.99,4,13,0,729.11
45,5.12,1,14,5,216.9
10,12.25,1,14,6,117.94
60,17.12,1,14,3,1070.41
184,3.4,5,11,4,121.71
128,3.45,6,12,4,65.2
139,15.01,6,17,5,314.23
124,5.09,5,16,5,133.46
193,14.55,7,15,5,357.99
220,14.55,1,10,4,3426.02
194,2.29,5,14,3,84.42
247,5.06,7,13,3,187.11
112,17.6,4,9,3,534.53
237,11.72,5,15,1,611.85
72,10.94,5,14,1,153.71
127,16.47,7,14,6,273.51
156,3.05,4,14,2,115.25
130,11.97,5,11,6,299.23
180,11.45,7,12,4,293.35
107,4.27,1,10,6,419.66
137,7.83,4,17,3,235.54
120,2.7,2,17,4,151.51
143,13.53,3,17,5,631.3
190,13.95,3,11,0,986.89
288,9.61,2,12,0,1369.06
77,3.59,2,11,3,138.87
228,14.6,6,11,1,597.88
218,8.18,4,17,6,452.86
166,15.65,1,17,2,2368.8
104,15.72,4,11,6,470.04
213,15.34,5,15,1,600.89
109,16.16,6,12,4,265.6
144,3.95,4,13,1,128.73
153,14.39,3,12,3,738.36
231,4.36,5,11,5,180.58
172,9.75,2,16,5,869.77
147,18.82,5,17,1,528.85
128,4.53,7,17,0,82.68
212,7.52,7,15,3,254.6
69,3.01,4,17,6,44.87
118,2.47,4,11,3,71.94
231,19.38,2,12,6,1929.83
37,12.85,6,15,3,67.68
159,2.36,1,13,1,381.28
176,12.43,2,15,0,1184.3
128,5.9,2,17,1,370.46
181,16.28,2,14,4,1736.14
144,12.29,7,14,5,290.63
34,13.17,6,9,2,65.37
115,17.06,6,10,2,308.04
149,2.05,7,11,5,40.98
119,9.42,7,17,2,170.06
71,3.87,3,12,5,75.73
157,16.06,1,9,4,2831.52
244,6.08,7,13,4,181.15
110,9.82,5,17,4,193.16
187,11.34,2,13,0,966.89
150,9.46,2,13,3,657.0
153,3.34,7,14,5,74.83
72,19.22,6,15,6,209.4
149,17.9,1,17,4,2274.54
149,15.79,6,14,2,435.87
48,3.53,4,11,5,38.75
248,6.07,1,10,6,1484.65
198,5.94,6,11,6,160.96
145,2.29,6,13,2,59.67
149,11.04,4,9,5,402.32
54,2.65,7,13,5,22.48
134,15.04,7,13,1,280.86
247,4.39,1,17,6,1050.19
214,19.55,1,11,3,4027.07
248,6.41,4,12,4,440.71
149,10.59,3,14,3,565.66
192,15.03,6,10,4,434.35
172,18.77,4,10,2,838.95
212,12.82,6,11,3,488.03
211,8.14,3,17,3,486.05
168,13.53,6,10,4,410.05
80,19.21,7,12,4,150.76
162,15.24,7,12,6,365.16
195,11.34,3,13,3,771.43
50,13.64,7,10,5,82.91
267,13.78,3,11,4,1086.32
225,13.47,4,12,3,778.41
54,19.67,7,9,1,162.21
194,17.61,3,9,3,1214.34
205,5.8,3,17,0,400.36
111,13.02,3,10,3,466.38
33,7.93,5,9,6,48.59
62,13.39,1,13,6,786.35
10,19.78,2,9,5,103.44
77,8.3,6,9,1,101.79
143,7.96,5,10,1,212.17
92,5.85,4,14,5,143.1
86,14.12,7,13,6,147.01
201,17.87,6,16,6,617.35
201,4.56,1,15,2,827.32
217,7.64,5,12,5,345.24
235,11.75,5,12,2,548.17
225,7.14,6,13,6,268.49
106,17.84,3,14,0,612.57
249,15.55,5,10,4,777.08
209,6.74,7,10,4,188.6
100,14.23,5,16,1,249.99
130,15.15,4,11,1,528.33
55,8.77,3,9,2,173.04
26,16.85,3,13,6,155.18
181,17.76,2,13,1,1462.33
153,6.65,5,15,3,225.61
113,14.9,2,13,3,789.92
120,13.78,5,10,0,310.82
151,14.81,2,10,6,1286.4
202,15.73,4,10,3,842.53
182,6.94,4,10,0,361.12
121,2.2,5,15,2,56.62
55,16.31,1,11,3,942.0
300,12.78,1,11,0,3901.47
115,3.22,2,11,6,157.3
94,7.25,2,11,4,297.21
212,6.92,6,14,0,237.7
136,3.69,3,17,5,146.42
154,5.62,3,16,6,290.86
74,10.97,3,16,3,292.71
283,11.89,5,17,0,571.93
58,18.15,2,9,5,527.15
107,7.08,1,11,2,839.1
17,4.16,3,14,1,22.54
103,6.98,5,13,4,142.41
166,5.75,6,10,2,153.94
267,18.17,4,16,4,1263.27
210,10.42,1,13,4,1906.66
181,3.32,3,12,5,220.99
84,18.5,4,9,0,382.34
203,19.9,4,10,6,1115.37
72,9.03,3,10,1,224.75
214,11.23,4,15,0,590.2
198,16.69,3,14,0,1110.86
106,4.98,3,14,3,201.0
258,5.06,5,12,0,248.53
176,15.85,5,16,1,611.48
15,18.83,2,14,2,113.4
46,11.31,5,10,5,97.09
230,5.42,1,12,0,1207.86
169,6.79,2,17,1,668.22
190,8.22,7,10,0,207.82
137,5.86,5,12,5,148.36
107,11.88,4,13,4,362.71
221,11.85,3,16,5,806.46
123,8.54,6,17,0,177.86
39,12.92,5,14,3,109.63
129,2.54,6,9,4,59.59
66,9.98,1,12,1,730.72
232,7.34,2,13,5,867.59
114,16.57,4,14,0,479.62
104,6.02,5,9,6,107.07
211,19.98,1,15,4,4390.43
108,2.18,5,14,4,50.28
191,5.79,4,13,2,326.89
224,7.42,6,12,4,272.18
134,10.18,2,15,5,748.25
238,11.56,3,16,1,871.72
175,5.96,2,10,6,534.87
250,10.37,2,13,0,1435.51
199,6.74,5,13,5,231.34
234,2.75,5,15,4,149.86
52,14.38,7,15,6,109.31
77,16.84,1,14,1,1382.35
228,9.35,2,16,2,933.34
213,4.05,4,16,0,224.43
163,11.54,2,16,3,1060.09
269,8.79,6,13,4,339.04
115,4.54,6,14,4,73.56
244,13.66,3,15,2,1045.24
96,9.93,3,11,1,306.25
60,10.45,1,12,2,642.87
206,3.34,1,13,1,591.8
107,19.46,6,13,0,369.22
167,3.8,1,11,4,602.12
195,9.54,4,11,3,467.63
177,14.94,6,10,2,461.82
196,4.92,4,9,5,218.12
71,5.51,6,16,3,66.13
158,11.39,1,10,3,1768.14
137,13.06,4,16,4,394.32
152,18.52,3,9,4,915.0
94,16.88,3,10,6,502.81
103,3.94,6,9,6,65.69
174,14.23,6,16,5,436.25
210,15.91,1,10,3,3527.13
202,9.53,5,13,0,380.73
224,2.62,2,11,5,272.41
250,14.15,5,11,3,756.5
126,6.1,2,9,1,361.34
254,10.43,5,13,5,594.0
250,16.11,6,11,6,711.36
87,9.58,6,14,1,153.13
68,13.92,6,15,1,154.4
50,4.93,3,16,1,73.93
91,19.15,7,17,2,204.51
193,9.0,5,13,6,355.23
101,9.44,3,14,0,338.59
91,5.16,6,10,2,76.85
91,17.21,3,10,2,495.8
132,10.75,6,10,1,284.24
157,9.01,1,16,0,1675.14
178,18.05,6,15,6,562.32
172,13.13,7,9,0,256.38
177,3.68,5,10,3,146.81
122,19.54,1,14,5,2360.23
102,12.5,7,16,2,162.53
169,19.03,4,15,5,873.38
97,10.23,6,11,5,138.02
171,11.81,3,16,0,621.53
219,8.39,2,12,6,970.44
173,9.15,6,14,4,283.31
184,11.14,1,10,5,1798.75
225,17.32,6,12,2,623.6
186,7.5,1,9,5,1458.12
215,13.31,1,9,0,2801.94
135,16.67,6,13,4,354.38
217,19.5,6,16,5,606.63
130,5.96,6,11,4,127.84
56,6.9,3,9,4,131.62
100,3.25,6,11,1,62.29
47,16.52,5,10,6,136.55
57,19.64,2,17,6,527.57
197,5.0,1,14,6,1111.28
85,5.55,7,14,3,60.26
111,12.99,1,13,5,1179.48
172,8.1,3,11,5,437.92
66,3.81,4,15,3,61.22
277,13.15,6,17,0,556.28
151,17.76,7,16,6,376.82
141,14.8,6,13,0,339.79
79,8.14,7,12,5,72.84
84,10.96,1,12,6,1109.91
40,12.47,7,9,5,64.68
145,18.42,6,10,3,347.01
225,10.8,1,12,4,2239.6
96,5.82,6,12,0,100.05
87,8.39,3,9,5,220.57
167,12.7,4,12,1,488.34
108,4.52,3,12,6,172.17
77,7.88,3,16,1,181.07
82,2.49,3,9,3,61.77
74,14.2,4,9,0,268.94
148,11.37,5,11,0,320.51
193,18.27,5,13,5,688.0
150,12.92,7,9,5,292.61
104,11.69,5,16,6,249.14
227,7.11,5,16,4,262.15
140,12.21,2,13,0,882.31
264,5.2,6,11,3,232.06
257,15.11,2,13,0,1895.3
251,5.29,4,15,5,296.25
124,11.94,5,10,0,318.34
201,13.08,1,11,1,2366.92
149,2.6,7,10,3,49.94
155,7.03,5,15,2,230.09
189,5.24,5,13,3,199.44
120,10.18,4,10,3,352.83
114,17.91,5,12,5,446.4
89,16.49,1,14,2,1507.11
191,3.18,5,17,6,135.67
10,18.07,4,9,5,44.15
179,6.1,4,14,2,316.57
128,3.03,2,14,1,203.3
166,2.38,4,9,4,96.69
179,7.94,5,12,3,350.27
57,5.11,7,9,3,37.27
138,2.9,3,16,3,111.92
42,8.34,1,9,3,284.28
3,14.07,4,14,1,11.51
111,17.38,4,14,3,539.01
118,4.0,5,17,2,117.58
254,17.77,6,15,2,586.72
75,14.74,2,12,0,467.45
165,12.88,3,16,1,720.85
125,3.57,4,9,0,109.16
179,3.61,6,13,3,110.93
185,11.99,4,15,6,544.45
60,11.28,1,10,1,748.9
174,3.78,6,16,6,105.87
78,7.53,7,14,1,88.24
146,4.93,2,10,4,342.08
157,8.73,2,14,4,791.62
85,16.05,5,10,6,241.39
122,8.56,4,14,0,268.67
267,13.51,4,11,0,867.54
14,17.2,1,9,2,230.09
118,2.01,4,13,6,61.11
194,8.98,2,9,2,865.11
57,14.38,2,15,5,435.36
111,2.19,6,15,6,34.77
186,2.67,1,9,5,464.56
186,5.22,2,11,6,569.88
184,9.57,1,17,5,1908.25
56,7.93,4,12,2,89.19
216,18.82,5,12,1,803.72
145,14.84,3,14,3,756.47
96,6.04,5,11,0,113.44
176,19.1,2,9,2,1982.19
66,5.64,1,16,6,357.31
39,19.07,3,14,1,282.07
149,7.22,6,12,4,165.84
173,10.2,3,12,3,518.77
81,5.0,5,17,4,82.69
95,10.21,6,16,5,167.23
242,8.21,4,15,6,481.25
165,2.43,3,11,4,144.77
129,9.16,1,16,6,1198.07
85,11.77,6,13,3,156.17
109,4.07,5,13,1,99.24
142,10.27,1,12,6,1529.54
241,17.22,5,10,4,753.66
214,19.18,1,10,1,3603.24
247,15.41,5,16,4,745.28
112,16.11,2,14,2,877.45
221,5.4,3,15,6,368.44
243,19.77,7,10,5,590.6
193,5.95,4,9,3,309.76
282,13.05,3,12,0,1021.3
187,5.55,4,12,3,229.03
195,2.39,7,16,4,65.45
102,5.57,2,10,4,305.87
81,3.24,3,17,5,87.55
66,12.07,4,14,6,207.12
87,8.16,1,17,2,797.37
233,13.17,2,10,2,1553.5
2,14.08,3,9,3,11.07
146,15.71,5,9,0,480.58
128,14.11,2,10,5,1077.68
184,14.66,4,12,3,769.61
300,7.81,7,16,0,424.5
15,6.37,7,9,1,12.22
73,14.8,5,17,4,226.66
50,17.76,6,9,1,164.32
35,13.02,3,14,3,151.78
217,15.1,4,11,0,836.85
272,5.27,1,17,0,1463.89
168,12.51,3,16,1,749.68
102,2.5,5,9,2,50.41
175,8.36,1,16,2,1581.22
191,4.04,3,12,5,263.41
218,13.5,2,15,1,1614.08
169,5.24,2,12,2,432.29
250,13.85,2,15,0,1617.77
179,14.51,3,16,3,927.99
79,2.56,2,12,2,102.62
218,8.23,7,10,5,253.51
160,19.35,6,10,0,515.62
82,12.32,3,14,5,325.07
64,9.71,4,9,6,191.14
77,7.61,2,11,3,247.43
193,14.17,4,12,0,670.3
94,7.88,4,13,6,186.45
32,3.19,5,9,6,21.37
56,12.83,4,9,6,194.34
63,13.02,6,14,4,130.56
82,5.13,4,9,6,95.01
234,12.67,7,13,3,461.47
156,5.09,1,9,4,746.09
198,15.43,6,9,6,585.66
170,13.53,2,15,2,1179.24
150,6.51,1,16,5,1181.74
242,2.55,3,11,2,209.93
146,18.95,6,14,0,492.25
191,14.02,5,15,1,460.24
113,15.14,2,13,0,776.01
86,13.62,4,10,6,344.43
52,14.68,5,10,5,167.73
119,18.73,7,13,5,358.15
55,17.44,6,16,5,162.41
247,17.71,1,16,4,3090.7
104,15.02,3,15,5,575.66
48,4.15,4,11,3,49.64
152,13.34,3,9,1,631.38
76,10.69,7,17,0,132.6
169,15.1,7,10,4,399.15
174,9.63,5,16,4,358.92
108,4.92,5,17,2,115.81
88,11.95,4,17,0,224.99
76,11.45,2,15,0,462.44
150,10.97,5,12,5,333.15
68,17.87,6,10,6,222.9
106,17.09,5,10,5,406.2
74,9.24,7,10,4,102.02
244,4.87,3,10,0,377.16
2,11.19,2,14,5,11.45
189,2.83,2,9,6,276.26
116,13.81,7,15,2,232.77
135,2.16,6,12,1,49.01
155,16.61,3,15,4,923.15
65,18.45,1,16,2,841.28
113,13.06,7,15,2,215.67
90,11.28,3,16,3,356.17
173,10.06,2,12,1,712.81
146,9.21,7,14,2,177.3
21,10.75,5,14,3,50.27
155,10.16,6,12,3,279.15
231,12.29,5,13,0,649.53
133,3.24,2,11,5,208.45
228,8.93,1,17,2,1852.88
235,7.76,3,13,4,643.74
192,16.54,7,14,0,533.45
115,17.8,5,16,1,461.01
86,4.58,3,15,5,128.4
201,16.07,6,15,4,521.67
81,15.89,7,16,4,200.9
85,19.85,2,10,3,831.14
200,4.25,6,11,2,142.85
102,12.23,2,11,3,511.2
123,4.14,6,12,3,92.27
188,5.92,2,15,2,561.79
95,17.71,7,11,2,249.25
239,12.51,1,10,6,2962.01
120,19.17,1,16,2,2261.1
75,16.35,6,15,3,191.78
104,12.52,5,17,5,299.29
154,11.01,7,11,6,244.49
81,9.92,4,16,2,208.36
192,5.34,2,12,2,575.2
97,15.14,5,11,4,267.38
194,16.29,5,13,3,638.19
118,14.21,3,14,2,480.57
254,15.41,2,13,3,1801.3
87,14.07,6,15,1,212.09
116,2.15,4,17,0,61.77
217,8.73,5,11,4,375.57
68,5.62,7,9,6,58.75
126,4.28,1,10,4,587.92
70,10.69,7,13,6,108.27
70,8.76,7,15,3,95.84
148,16.7,1,10,2,2668.48
82,18.47,4,12,6,358.65
98,15.25,5,9,3,316.22
180,3.0,4,9,5,133.88
222,15.66,2,9,0,2097.11
97,6.69,7,16,4,85.42
82,9.39,3,11,4,249.7
97,6.15,4,10,0,129.97
238,4.16,3,15,3,317.44
159,10.43,6,10,4,316.85
118,4.17,7,13,2,77.75
56,9.98,6,15,3,84.54
114,3.13,7,17,2,55.85
228,16.28,2,17,6,1755.28
212,19.99,1,17,5,4127.71
148,17.14,6,12,5,490.16
198,3.17,6,12,5,110.23
187,7.23,5,16,1,277.53
115,15.21,3,14,0,552.34
90,17.65,5,11,5,344.02
128,19.36,4,13,4,605.45
191,17.24,6,10,0,589.92
101,5.12,1,10,0,446.44
127,8.07,2,12,2,495.78
123,6.01,7,15,6,105.32
124,15.37,3,12,4,646.38
191,15.02,1,13,1,2599.02
196,18.47,7,17,0,516.05
237,15.14,6,11,2,630.34
243,5.66,5,16,5,330.39
45,2.15,6,11,2,16.06
105,2.23,3,11,5,80.46
157,16.31,2,12,6,1284.05
90,17.92,3,14,4,562.55
148,2.45,2,13,3,204.96
221,18.53,4,17,3,1101.37
239,17.66,7,15,6,576.06
242,7.14,2,13,1,868.93
54,6.89,1,15,6,363.94
199,8.53,2,16,5,877.38
163,7.97,5,11,2,254.51
232,3.51,1,13,3,767.9
234,6.52,3,15,6,645.99
171,16.62,2,17,0,1458.58
45,8.19,2,11,1,177.67
253,6.03,4,17,5,359.7
218,2.26,7,15,0,85.26
164,15.81,7,9,3,374.79
101,8.71,1,9,2,872.79
21,19.28,1,14,3,439.37
158,12.85,7,10,1,280.18
250,6.25,2,13,5,758.29
56,13.48,6,15,1,113.36
197,2.79,4,13,0,121.52
150,8.96,5,9,0,267.3
188,5.08,7,16,1,111.93
133,18.25,5,11,6,599.91
26,18.69,2,9,6,231.61
201,13.44,1,15,0,2535.55
216,7.02,5,12,6,278.63
56,14.1,4,9,4,178.16
230,14.71,6,13,5,582.92
190,15.95,4,15,1,653.81
150,5.3,6,12,5,110.41
104,19.94,2,12,0,721.44
212,3.71,1,10,6,717.03
85,11.34,5,15,5,184.45
143,5.39,4,16,3,184.41
207,2.12,6,15,2,65.18
137,14.35,6,13,6,274.37
115,16.25,5,9,4,359.66
190,19.0,7,12,4,525.18
34,12.83,2,9,2,221.31
19,9.76,6,9,2,29.61
99,4.0,7,10,5,55.26
188,10.2,6,10,5,347.56
51,5.37,5,9,3,58.21
109,10.99,3,10,5,412.96
61,16.81,6,13,2,166.19
176,9.56,6,9,4,287.41
72,8.27,3,14,3,190.71
245,13.27,6,10,2,532.49
44,6.9,7,17,3,44.22
1,3.47,1,14,3,3.2
122,13.47,3,9,5,562.46
163,9.49,4,11,5,425.82
200,5.09,6,10,0,144.72
210,2.15,2,15,2,252.36
181,10.0,3,12,5,624.71
161,2.18,3,11,0,117.49
111,9.12,1,10,5,887.08
197,13.63,5,13,4,584.82
61,7.36,6,12,6,72.29
189,4.02,3,14,3,216.14
262,7.87,2,17,4,1145.94
116,17.49,6,17,3,413.03
174,15.24,1,12,2,2937.35
154,7.51,7,14,6,182.89
214,2.9,6,11,1,116.71
51,15.21,1,9,2,791.06
86,8.43,1,16,3,621.83
238,19.15,4,15,1,1065.95
225,18.07,3,13,1,1458.41
195,16.69,1,15,2,2831.56
178,9.96,2,14,4,923.89
195,9.74,6,16,2,315.99
145,6.51,3,17,3,366.67
38,9.87,3,15,6,139.2
245,19.68,4,10,4,1068.66
257,15.47,3,15,3,1387.61
134,8.12,7,13,5,149.92
123,10.52,3,10,5,462.57
44,11.6,6,14,6,68.86
180,5.55,7,10,4,147.08
184,17.74,2,15,0,1654.53
145,4.73,4,15,4,193.48
217,12.87,6,9,0,516.48
123,10.78,7,15,3,171.24
130,7.25,5,10,2,192.6
189,8.28,7,14,3,201.35
203,4.99,4,16,2,268.07
141,4.59,7,14,5,101.02
131,18.38,6,16,0,330.26
125,17.95,6,17,2,297.46
75,9.21,4,10,3,179.56
139,17.55,4,9,3,573.34
213,3.26,5,10,3,141.15
32,2.15,6,11,6,10.43
166,2.78,2,17,4,243.02
49,11.12,7,11,3,74.49
190,16.27,3,17,4,985.83
176,18.51,2,11,1,1677.9
82,8.91,2,15,0,374.86
37,12.9,7,13,1,66.48
160,5.04,1,11,1,852.92
300,5.29,4,16,4,377.32
252,8.64,7,12,4,331.2
108,16.55,1,12,6,2061.73
241,11.8,7,15,0,408.69
226,10.72,7,13,0,314.44
144,3.69,1,9,5,464.91
54,7.91,4,11,0,106.37
91,3.71,1,15,6,309.31
129,2.14,2,15,3,118.69
184,13.77,5,15,3,540.38
191,5.6,7,12,6,166.17
154,13.0,2,15,0,1120.56
289,6.97,3,12,4,566.5
174,16.95,1,9,1,2527.17
185,6.0,2,11,0,612.47
48,11.69,2,14,5,253.29
232,4.82,2,15,0,547.73
191,8.35,1,17,1,1703.04
61,5.25,2,14,2,171.71
146,10.65,4,13,0,374.71
226,4.86,7,15,0,181.62
199,16.17,3,11,3,924.1
204,11.11,4,13,1,499.85
56,14.67,3,11,5,317.32
166,18.7,5,11,0,645.8
118,13.4,3,10,5,484.76
212,11.55,3,11,0,965.94
101,17.04,1,14,2,1791.39
235,3.25,2,11,1,387.73
202,5.03,4,17,0,224.97
77,15.43,1,12,2,1037.69
128,9.03,7,16,0,164.87
272,2.74,5,17,4,151.76
137,16.33,4,12,2,648.76
229,17.21,7,10,5,528.45
147,4.91,2,12,6,385.12
136,12.67,5,10,4,373.44
140,6.42,6,15,6,166.41
168,7.15,6,15,0,196.29
228,3.26,1,11,2,757.0
68,8.65,7,12,1,87.01
225,12.01,4,15,6,631.72
160,16.86,5,15,6,540.3
252,18.21,1,15,5,4028.1
109,10.85,6,11,3,241.69
96,15.43,6,11,0,267.5
129,7.32,2,13,2,447.18
73,16.39,6,9,4,214.44
220,5.96,2,11,2,640.67
212,8.74,6,17,1,314.42
61,14.57,3,16,2,298.15
247,11.31,4,12,4,767.7
137,14.2,7,12,0,257.26
247,15.55,7,11,5,728.55
175,14.38,2,15,4,1257.33
56,19.16,5,16,5,256.02
122,2.64,4,16,5,69.89
86,2.17,6,13,4,29.27
125,3.82,5,9,4,103.44
86,11.08,7,17,3,146.39
118,12.35,2,14,5,747.48
158,9.99,7,17,0,205.95
142,17.45,5,11,3,488.8
97,11.85,7,13,5,147.82
181,13.68,5,17,2,559.56
109,3.19,4,15,0,82.35
135,4.9,2,11,0,341.09
218,12.44,2,16,5,1303.82
164,10.26,4,15,2,505.71
265,9.83,6,13,2,376.01
276,5.64,3,13,4,554.45
142,17.46,4,17,5,631.84
103,18.82,1,15,5,2077.94
247,2.98,5,17,0,171.62
127,19.77,3,15,6,914.41
254,14.2,5,13,1,552.99
177,10.64,4,16,5,505.94
82,8.12,3,14,4,225.13
250,3.66,4,11,0,214.95
56,6.24,2,13,2,196.04
127,10.58,7,10,2,183.26
39,19.01,7,17,1,113.83
164,16.44,5,10,0,462.45
161,2.93,3,14,3,122.78
213,12.43,6,13,4,410.61
297,14.41,6,13,0,700.61
33,16.33,6,10,3,89.63
200,14.7,3,10,2,813.91
47,19.74,7,13,2,107.7
178,5.97,2,9,3,592.97
176,13.34,4,11,3,522.51
231,7.84,2,11,1,833.71
262,12.4,4,10,0,906.04
204,19.5,1,16,2,3402.53
115,16.02,2,15,4,959.02
192,3.77,7,12,2,116.22
125,11.79,5,14,0,250.31
84,9.74,2,12,3,402.78
72,17.4,4,14,1,267.81
74,8.76,1,14,6,692.46
81,16.83,1,15,2,1360.57
66,15.39,5,17,1,172.78
17,15.75,5,9,3,50.03
166,4.23,6,16,5,133.42
198,7.36,4,17,0,370.54
175,9.04,2,13,2,833.62
68,16.71,1,14,0,1143.74
140,7.59,1,11,4,918.68
173,6.59,4,11,0,239.3
155,9.44,7,16,6,249.36
204,13.47,6,12,5,541.62
268,9.59,4,10,3,658.05
212,13.96,2,16,3,1330.5
135,4.47,5,10,4,110.51
163,13.02,6,11,6,333.84
230,9.29,5,16,0,434.33
226,9.14,2,12,5,792.42
44,13.05,3,16,3,187.11
131,12.25,3,15,3,532.27
80,18.08,4,10,3,355.62
118,17.43,5,17,3,396.69
216,15.45,3,15,1,1212.39
137,16.8,4,13,6,533.44
195,5.82,1,9,2,1352.79
140,19.14,5,15,1,539.87
117,5.63,1,10,3,601.83
165,15.35,3,11,6,879.41
89,16.63,5,14,5,319.25
293,14.19,2,10,0,1692.72
184,10.69,5,17,1,340.48
126,19.62,4,12,4,585.16
108,15.93,2,16,2,914.78
192,9.7,5,17,0,253.58
55,15.68,7,11,1,110.12
35,8.77,1,10,2,281.69
144,4.96,6,9,6,121.98
256,10.61,4,16,5,589.89
119,11.42,3,17,6,433.85
128,11.5,4,13,1,377.29
284,5.86,4,16,4,357.35
74,12.9,2,9,3,534.08
104,10.86,4,15,4,259.7
226,19.16,7,12,3,599.88
162,13.19,6,12,2,330.78
130,11.03,5,15,1,242.36
151,17.08,5,9,1,478.06
159,8.98,5,10,4,282.43
195,2.8,3,12,0,180.9
127,8.59,6,10,2,188.24
260,4.89,7,16,5,172.82
149,14.18,3,17,3,749.47
99,15.58,4,9,6,398.8
138,6.0,1,15,2,966.23
167,13.4,4,15,6,598.99
192,13.37,1,17,5,3132.44
229,14.77,7,11,4,415.33
156,17.59,5,9,5,492.85
172,9.26,3,17,1,601.48
154,13.09,7,11,3,297.29
49,19.22,2,15,3,433.48
66,2.98,1,12,5,216.82
163,19.86,7,11,3,383.77
219,14.46,7,16,3,373.64
84,11.53,4,12,2,218.93
168,16.16,5,14,2,570.54
50,12.93,6,13,5,100.4
110,8.67,1,9,6,1080.93
232,17.29,6,12,6,672.82
270,14.44,1,15,4,4356.45
78,17.2,4,10,5,329.33
212,4.12,2,12,5,353.5
152,9.37,2,9,6,627.86
94,5.47,3,9,1,195.71
65,5.29,6,9,5,62.36
245,12.7,7,10,5,427.95
268,2.15,7,12,1,84.63
180,14.7,4,13,2,584.07
141,4.04,4,16,4,118.43
108,2.96,6,14,6,59.95
92,12.21,3,14,0,414.46
140,13.92,3,10,5,757.92
211,17.2,2,13,5,1516.96
102,19.59,7,15,5,267.89
185,8.67,5,16,3,345.29
186,19.35,1,9,5,3061.41
237,9.57,6,10,1,450.01
196,10.79,4,15,3,416.01
248,11.48,1,12,1,3005.73
235,3.26,2,11,5,424.19
141,6.84,5,11,0,184.31
122,4.39,1,17,6,665.04
151,11.94,4,11,5,429.93
123,16.1,1,15,1,1728.39
